date,station_id,region_name,status,alert_type,source,anomaly_score,threshold_p95,threshold_p99,threshold_p995,rr_mm,rain_3d_mm,rain_7d_mm,ff_x,ff_avg,triggers
2019-06-05,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6521135568618774,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,3.0,2.0,
2019-06-06,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5559350848197937,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-06-07,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.4978252053260803,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,3.0,2.0,
2019-06-08,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5033137202262878,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-06-09,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5063067078590393,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-06-10,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5227217674255371,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-06-11,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5141428112983704,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-06-12,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5103423595428467,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-06-13,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.51466304063797,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-06-14,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5171138644218445,5.292897081375118,9.178507280349733,9.473002943992615,0.7,0.7000000000000142,0.6999999999999715,3.0,2.0,
2019-06-15,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5516191720962524,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.7000000000000142,0.6999999999999715,5.0,2.0,
2019-06-16,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.555942714214325,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.7000000000000142,0.6999999999999715,5.0,2.0,
2019-06-17,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.5637751221656799,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.6999999999999715,3.0,2.0,
2019-06-18,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.566906750202179,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.6999999999999715,4.0,2.0,
2019-06-19,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6078048348426819,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.6999999999999715,6.0,2.0,
2019-06-20,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6276756525039673,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.6999999999999715,4.0,2.0,
2019-06-21,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6411430835723877,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-06-22,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6372237801551819,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-06-23,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6501860618591309,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-06-24,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6406062245368958,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-06-25,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6345221996307373,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-06-26,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6549563407897949,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-06-27,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6599088311195374,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-06-28,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6786267161369324,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-06-29,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6851097345352173,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-06-30,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6886380910873413,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-07-01,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6952763199806213,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-07-02,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6852362155914307,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-07-03,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6837003231048584,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-07-04,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6922330856323242,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-07-05,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7026163935661316,5.292897081375118,9.178507280349733,9.473002943992615,1.8,1.8000000000000145,1.7999999999999716,3.0,2.0,
2019-07-06,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7223384976387024,5.292897081375118,9.178507280349733,9.473002943992615,0.0,1.8000000000000145,1.7999999999999716,5.0,2.0,
2019-07-07,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7205294370651245,5.292897081375118,9.178507280349733,9.473002943992615,0.0,1.8000000000000145,1.7999999999999716,4.0,2.0,
2019-07-08,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7158770561218262,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,1.7999999999999716,4.0,2.0,
2019-07-09,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.711012065410614,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,1.7999999999999716,4.0,2.0,
2019-07-10,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7039054036140442,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,1.7999999999999716,4.0,2.0,
2019-07-11,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.6974468231201172,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,1.7999999999999716,4.0,2.0,
2019-07-12,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7280344367027283,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,2.0,
2019-07-13,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7463152408599854,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,2.0,
2019-07-14,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7770779728889465,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-07-15,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7654932141304016,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-07-16,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7632627487182617,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-07-17,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7602407932281494,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-07-18,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7635595798492432,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-07-19,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7283021807670593,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,1.0,
2019-07-20,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7349947690963745,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-07-21,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7426149249076843,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-07-22,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7603413462638855,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-07-23,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7484037280082703,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-07-24,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7524053454399109,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-07-25,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7645701169967651,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-07-26,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7450793385505676,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-07-27,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7614203095436096,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,3.0,2.0,
2019-07-28,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7939392328262329,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-07-29,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7810410261154175,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-07-30,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7689438462257385,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-07-31,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7557632327079773,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-08-01,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.750738263130188,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-08-02,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7505818009376526,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-08-03,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7425069808959961,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-08-04,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7747471928596497,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
2019-08-05,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.7833040952682495,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-08-06,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.8544108271598816,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,7.0,3.0,
2019-08-07,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.8926666975021362,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-08-08,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9148620367050171,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,3.0,2.0,
2019-08-09,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.940972626209259,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,2.0,
2019-08-10,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9700900912284851,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-08-11,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0026535987854004,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
2019-08-12,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.006946086883545,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-08-13,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0019394159317017,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-08-14,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9753833413124084,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-08-15,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9866991639137268,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,2.0,
2019-08-16,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9983519315719604,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-08-17,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9876533150672913,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,3.0,2.0,
2019-08-18,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9785798192024231,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-08-19,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9722665548324585,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-08-20,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9689934849739075,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-08-21,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9951347708702087,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
2019-08-22,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.00102698802948,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-08-23,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0136805772781372,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,3.0,
2019-08-24,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.039243221282959,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
2019-08-25,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0554208755493164,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,3.0,
2019-08-26,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0608885288238525,5.292897081375118,9.178507280349733,9.473002943992615,1.3,1.3000000000000145,1.2999999999999716,4.0,2.0,
2019-08-27,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0252604484558105,5.292897081375118,9.178507280349733,9.473002943992615,0.0,1.3000000000000145,1.2999999999999716,4.0,2.0,
2019-08-28,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0205063819885254,5.292897081375118,9.178507280349733,9.473002943992615,0.0,1.3000000000000145,1.2999999999999716,4.0,2.0,
2019-08-29,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0888582468032837,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,1.2999999999999716,7.0,2.0,
2019-08-30,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.1101548671722412,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,1.2999999999999716,4.0,3.0,
2019-08-31,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.1162160634994507,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,1.2999999999999716,4.0,2.0,
2019-09-01,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.1492023468017578,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,1.2999999999999716,5.0,3.0,
2019-09-02,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.1474263668060303,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-09-03,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.1505136489868164,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
2019-09-04,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.1403220891952515,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,2.0,
2019-09-05,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0822702646255493,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,2.0,
2019-09-06,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0755786895751953,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,2.0,
2019-09-07,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0937836170196533,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-09-08,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0793601274490356,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
2019-09-09,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.078112006187439,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-09-10,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0592373609542847,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
2019-09-11,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0506712198257446,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-09-12,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.080322504043579,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
2019-09-13,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.1065771579742432,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,3.0,
2019-09-14,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.110743522644043,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,2.0,
2019-09-15,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.110236644744873,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-09-16,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.1200939416885376,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-09-17,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.1005959510803223,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-09-18,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0945156812667847,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,3.0,
2019-09-19,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.1198711395263672,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-09-20,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0708211660385132,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-09-21,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.063684105873108,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-09-22,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0696187019348145,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-09-23,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0133395195007324,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-09-24,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0003690719604492,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-09-25,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9993616938591003,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,2.0,
2019-09-26,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.022538661956787,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-09-27,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0352662801742554,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-09-28,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9417983293533325,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-09-29,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9028886556625366,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-09-30,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9045800566673279,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
2019-10-01,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9036737680435181,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-10-02,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.8946695923805237,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-10-03,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9246086478233337,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,7.0,3.0,
2019-10-04,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,0.9619758129119873,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
2019-10-05,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0209834575653076,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
2019-10-06,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0425883531570435,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-10-07,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0678998231887817,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
2019-10-08,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0536420345306396,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-10-09,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.068327784538269,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-10-10,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0518556833267212,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-10-11,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.066584587097168,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
2019-10-12,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.060951590538025,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,7.0,3.0,
2019-10-13,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.062654733657837,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-10-14,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0657204389572144,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,4.0,
2019-10-15,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0632470846176147,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
2019-10-16,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.058014154434204,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,4.0,2.0,
2019-10-17,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0779222249984741,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
2019-10-18,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0876662731170654,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
2019-10-19,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0761972665786743,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
2019-10-20,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.0867408514022827,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,5.0,3.0,
2019-10-21,96851,Kab. Sleman,NORMAL,NORMAL,LSTM_AUTOENCODER,1.1271467208862305,5.292897081375118,9.178507280349733,9.473002943992615,0.0,0.0,0.0,6.0,3.0,
